Time,Ambient Temperature (degC),Object Temperature (degC),Humidity (RH),Barometer (millibars),Accelerometer-x (g),Accelerometer-y (g),Accelerometer-z (g),Magnetometer-x (uT),Magnetometer-y (uT),Magnetometer-z (uT),Gyroscope-x (deg/sec),Gyroscope-y (deg/sec),Gyroscope-z (deg/sec),Light (lux)

2018-06-29 01:39:43.454653,30.375,20.25,27.9968261719,1009.92,-0.19873046875,1.75341796875,1.0830078125,-74.3697191697,-8.69645909646,-4.64810744811,-0.923156738281,-3.64685058594,-0.816345214844,0.08
2018-06-29 01:40:45.820223,30.5,20.78125,27.9968261719,1009.91,-0.17724609375,1.69677734375,1.14013671875,-74.0698412698,-8.24664224664,-4.79804639805,-2.49481201172,-4.56237792969,-3.73840332031,0.08
2018-06-29 01:41:46.914170,30.5625,20.875,27.7038574219,1009.94,-0.2451171875,1.73291015625,1.15380859375,-74.9694749695,-8.39658119658,-4.64810744811,-2.97546386719,-3.86810302734,-3.60107421875,0.08
2018-06-29 01:42:49.079766,30.59375,20.625,27.8015136719,1009.97,-0.185546875,1.78271484375,1.14794921875,-74.0698412698,-9.29621489621,-4.79804639805,-2.59399414062,-1.94549560547,-2.64739990234,0.08
2018-06-29 01:43:51.377515,30.625,20.875,27.7038574219,1009.98,-0.166015625,1.77490234375,1.08935546875,-74.9694749695,-7.79682539683,-4.49816849817,-3.63922119141,-2.88391113281,-3.21197509766,0.08
2018-06-29 01:44:53.619252,30.625,20.875,27.8137207031,1009.92,-0.1982421875,1.69970703125,1.1513671875,-77.0686202686,-8.0967032967,-4.64810744811,-2.05993652344,-2.15911865234,-4.18090820312,0.08
2018-06-29 01:45:55.789028,30.65625,21.125,27.8137207031,1009.94,-0.18994140625,1.734375,1.12255859375,-75.4192918193,-8.0967032967,-4.64810744811,-1.48773193359,-2.35748291016,-2.28118896484,0.08
2018-06-29 01:46:57.818769,30.65625,21.0,27.7160644531,1009.93,-0.14501953125,1.74462890625,1.21728515625,-74.5196581197,-8.24664224664,-3.89841269841,-0.160217285156,-3.68499755859,-3.28826904297,0.08
2018-06-29 01:48:00.056516,30.6875,20.875,27.8137207031,1009.92,-0.18408203125,1.708984375,1.181640625,-74.8195360195,-8.24664224664,-4.49816849817,-2.98309326172,-2.72369384766,-3.28826904297,0.08
2018-06-29 01:49:02.158269,30.6875,20.84375,27.8137207031,1009.91,-0.21533203125,1.7685546875,1.16748046875,-74.3697191697,-7.34700854701,-4.64810744811,-2.90679931641,-1.953125,-1.98364257812,0.08
2018-06-29 01:50:04.396048,30.6875,21.0,27.8137207031,1009.99,-0.17919921875,1.78564453125,1.16162109375,-74.9694749695,-8.39658119658,-6.44737484737,-1.42669677734,-3.80706787109,-3.70788574219,0.08
2018-06-29 01:51:06.633795,30.6875,21.0625,27.8137207031,1010.03,-0.11572265625,1.73193359375,1.15673828125,-74.8195360195,-9.29621489621,-5.54774114774,-2.85339355469,-3.92913818359,-3.63922119141,0.08
2018-06-29 01:52:09.007501,30.71875,21.0625,27.8137207031,1009.99,-0.18017578125,1.70068359375,1.18359375,-75.5692307692,-8.54652014652,-5.54774114774,-1.60980224609,-0.701904296875,-2.55584716797,0.08
2018-06-29 01:53:11.309243,30.71875,21.0625,27.9113769531,1010.06,-0.1533203125,1.75341796875,1.18603515625,-75.4192918193,-8.54652014652,-4.79804639805,-1.65557861328,-3.43322753906,-1.91497802734,0.08
2018-06-29 01:54:13.406990,30.71875,21.0,27.8137207031,1010.04,-0.14208984375,1.72802734375,1.1845703125,-75.8691086691,-9.29621489621,-4.49816849817,-3.11279296875,-4.05883789062,-2.73132324219,0.08
2018-06-29 01:55:15.516737,30.75,20.875,27.8137207031,1010.04,-0.14111328125,1.734375,1.09033203125,-74.9694749695,-9.44615384615,-4.64810744811,-0.0839233398438,-3.89099121094,-1.61743164062,0.08
2018-06-29 01:56:17.882474,30.75,20.875,27.8137207031,1010.06,-0.1806640625,1.73291015625,1.15673828125,-75.7191697192,-8.0967032967,-4.94798534799,-0.892639160156,-2.54058837891,-0.762939453125,0.08
