Time,Ambient Temperature (degC),Object Temperature (degC),Humidity (RH),Barometer (millibars),Accelerometer-x (g),Accelerometer-y (g),Accelerometer-z (g),Magnetometer-x (uT),Magnetometer-y (uT),Magnetometer-z (uT),Gyroscope-x (deg/sec),Gyroscope-y (deg/sec),Gyroscope-z (deg/sec),Light (lux)
2018-07-11 00:00:33.199604,30.40625,20.875,23.4130859375,1009.29,-0.470703125,1.70361328125,1.00537109375,-71.0710622711,0.149938949939,-6.44737484737,-0.984191894531,-4.20379638672,0.404357910156,0.08
2018-07-11 00:01:35.237756,30.375,20.78125,23.6083984375,1009.24,-0.4697265625,1.7041015625,0.9970703125,-70.7711843712,-0.299877899878,-5.3978021978,-0.892639160156,-2.93731689453,-2.5634765625,0.08
2018-07-11 00:02:37.272004,30.375,20.875,23.6083984375,1009.27,-0.47216796875,1.69384765625,1.0537109375,-69.8715506716,0.0,-5.54774114774,-3.02886962891,-5.17272949219,-3.04412841797,0.08
2018-07-11 00:03:39.310287,30.375,20.71875,23.5107421875,1009.22,-0.49658203125,1.71435546875,0.93603515625,-70.7711843712,-0.299877899878,-5.69768009768,-1.79290771484,-3.16619873047,-1.04522705078,0.08
2018-07-11 00:04:41.276568,30.375,20.9375,23.4130859375,1009.3,-0.51806640625,1.73095703125,1.0478515625,-69.8715506716,-1.19951159951,-5.24786324786,-2.96783447266,-1.12152099609,-1.44958496094,0.08
2018-07-11 00:05:43.238885,30.375,20.5,23.3154296875,1009.36,-0.48828125,1.646484375,0.94580078125,-70.7711843712,-0.899633699634,-5.3978021978,-2.11334228516,-4.91333007812,-1.48773193359,0.08
2018-07-11 00:06:45.137140,30.40625,20.84375,23.3154296875,1009.3,-0.42041015625,1.71923828125,0.953125,-69.4217338217,-0.899633699634,-4.64810744811,-2.46429443359,-4.69970703125,-1.78527832031,0.08
2018-07-11 00:07:47.171424,30.375,20.65625,23.1201171875,1009.28,-0.48193359375,1.703125,1.07666015625,-70.0214896215,-0.599755799756,-5.3978021978,-0.732421875,-2.89154052734,-2.15148925781,0.08
2018-07-11 00:08:49.345697,30.40625,20.75,23.1201171875,1009.34,-0.49267578125,1.72216796875,1.01904296875,-70.9211233211,0.299877899878,-5.84761904762,-1.44958496094,-4.29534912109,-1.05285644531,0.08
2018-07-11 00:09:51.376011,30.40625,20.96875,23.2177734375,1009.28,-0.466796875,1.76123046875,0.97998046875,-70.6212454212,-0.449816849817,-5.69768009768,-2.03704833984,-2.79235839844,-2.18200683594,0.08
2018-07-11 00:10:53.610257,30.40625,20.75,23.4130859375,1009.39,-0.47216796875,1.73779296875,0.9736328125,-69.7216117216,0.299877899878,-5.84761904762,-0.480651855469,-2.69317626953,-3.24249267578,0.08
2018-07-11 00:11:55.848538,30.40625,20.78125,23.5107421875,1009.3,-0.50244140625,1.81787109375,1.015625,-70.7711843712,0.0,-6.1474969475,-3.53240966797,-5.03540039062,-2.38037109375,0.08
2018-07-11 00:12:57.954818,30.40625,20.9375,23.6083984375,1009.37,-0.4970703125,1.7822265625,0.984375,-71.0710622711,0.449816849817,-4.94798534799,-3.09753417969,-2.04467773438,-0.961303710938,0.08
2018-07-11 00:13:59.989138,30.40625,20.78125,23.6083984375,1009.35,-0.50390625,1.73291015625,0.9404296875,-71.0710622711,-0.299877899878,-7.79682539683,-1.64031982422,-5.43975830078,-1.60980224609,0.08
2018-07-11 00:15:01.951381,30.40625,20.5625,23.5107421875,1009.31,-0.3916015625,1.6884765625,0.98486328125,-70.4713064713,-0.299877899878,-5.69768009768,-2.57110595703,-3.39508056641,-1.87683105469,0.08
2018-07-11 00:16:03.989661,30.40625,20.9375,23.3154296875,1009.36,-0.482421875,1.71875,0.9775390625,-70.1714285714,0.299877899878,-6.1474969475,-1.76239013672,-4.35638427734,-1.01470947266,0.08
2018-07-11 00:17:05.951971,30.40625,20.75,23.2177734375,1009.37,-0.42236328125,1.73193359375,1.00634765625,-71.9706959707,-0.449816849817,-7.19706959707,-1.51062011719,-2.8076171875,-1.25122070312,0.08
2018-07-11 00:18:08.062229,30.40625,20.875,23.2177734375,1009.37,-0.4853515625,1.77392578125,0.9443359375,-69.5716727717,-0.449816849817,-6.89719169719,-1.30462646484,-2.67791748047,-1.37329101562,0.08
2018-07-11 00:19:10.028507,30.40625,20.9375,23.2177734375,1009.34,-0.4619140625,1.67724609375,1.0283203125,-70.7711843712,0.449816849817,-5.99755799756,-1.64031982422,-3.65447998047,-3.08227539062,0.08
2018-07-11 00:20:11.990824,30.40625,20.875,23.2177734375,1009.42,-0.42333984375,1.6953125,0.90869140625,-68.0722832723,-0.749694749695,-6.1474969475,-1.05285644531,-2.54058837891,-1.79290771484,0.08
2018-07-11 00:21:14.025105,30.40625,20.78125,23.4130859375,1009.35,-0.46484375,1.736328125,0.99072265625,-71.5208791209,-0.599755799756,-5.3978021978,-1.99890136719,-2.92205810547,-2.10571289062,0.08
2018-07-11 00:22:16.191352,30.4375,20.8125,23.6083984375,1009.31,-0.48974609375,1.69775390625,1.00732421875,-71.5208791209,0.449816849817,-4.94798534799,-0.717163085938,-3.77655029297,-1.62506103516,0.08
2018-07-11 00:23:18.229633,30.40625,20.8125,23.6083984375,1009.36,-0.45166015625,1.697265625,1.08251953125,-70.6212454212,1.34945054945,-5.84761904762,-0.938415527344,-1.60980224609,-2.10571289062,0.08
2018-07-11 00:24:20.331945,30.40625,20.75,23.6083984375,1009.29,-0.48828125,1.7626953125,1.04150390625,-70.7711843712,0.449816849817,-5.69768009768,-3.67736816406,-3.35693359375,-2.50244140625,0.08
2018-07-11 00:25:22.366197,30.4375,20.65625,23.5107421875,1009.3,-0.43505859375,1.72900390625,0.95068359375,-71.5208791209,-0.599755799756,-4.64810744811,-2.18963623047,-2.45666503906,-2.32696533203,0.08
2018-07-11 00:26:24.604472,30.40625,21.09375,23.3154296875,1009.35,-0.4619140625,1.78271484375,0.9609375,-69.5716727717,-0.449816849817,-4.94798534799,-1.65557861328,-4.08935546875,0.923156738281,0.08
2018-07-11 00:27:26.706749,30.40625,20.8125,23.1201171875,1009.34,-0.45703125,1.7568359375,1.0283203125,-69.4217338217,0.149938949939,-4.34822954823,-2.96020507812,-4.04357910156,-3.47900390625,0.08
2018-07-11 00:28:28.881028,30.40625,20.71875,23.0224609375,1009.35,-0.42333984375,1.71142578125,1.01953125,-70.9211233211,-0.299877899878,-4.64810744811,-1.40380859375,-5.0048828125,-2.21252441406,0.08
2018-07-11 00:29:30.775313,30.40625,20.875,23.0224609375,1009.32,-0.40380859375,1.70751953125,1.052734375,-70.7711843712,0.0,-5.84761904762,-1.91497802734,-4.5166015625,-2.44140625,0.08
2018-07-11 00:30:32.741631,30.375,20.84375,23.2177734375,1009.32,-0.40771484375,1.73876953125,1.01025390625,-72.4205128205,0.599755799756,-5.24786324786,-2.33459472656,-2.0751953125,-2.67791748047,0.08
2018-07-11 00:31:34.707884,30.375,20.8125,23.2177734375,1009.3,-0.4697265625,1.681640625,1.05029296875,-70.0214896215,-0.899633699634,-5.54774114774,-2.29644775391,-1.89971923828,-1.75476074219,0.08
2018-07-11 00:32:36.674219,30.40625,20.8125,23.4130859375,1009.31,-0.48046875,1.7421875,1.06298828125,-70.1714285714,1.64932844933,-5.54774114774,-0.67138671875,-4.14276123047,-1.47247314453,0.08
2018-07-11 00:33:38.776459,30.40625,20.875,23.4130859375,1009.32,-0.47119140625,1.72021484375,1.07861328125,-70.4713064713,-0.449816849817,-5.54774114774,-2.28881835938,-3.19671630859,-2.64739990234,0.08
2018-07-11 00:34:40.742734,30.375,20.84375,23.8037109375,1009.33,-0.45947265625,1.69189453125,1.05078125,-70.4713064713,-0.299877899878,-5.3978021978,-1.12915039062,-4.12750244141,-2.82287597656,0.08
2018-07-11 00:35:42.777012,30.375,20.59375,23.8037109375,1009.27,-0.484375,1.7158203125,1.01171875,-71.5208791209,0.149938949939,-4.64810744811,-2.02941894531,-2.67028808594,-2.82287597656,0.08
2018-07-11 00:36:44.879327,30.40625,20.75,23.8037109375,1009.26,-0.46923828125,1.7783203125,1.029296875,-70.7711843712,0.149938949939,-6.44737484737,-2.15911865234,-5.80596923828,-1.99890136719,0.08
2018-07-11 00:37:46.985573,30.40625,20.875,23.5107421875,1009.22,-0.46728515625,1.70263671875,1.00390625,-69.8715506716,-1.49938949939,-5.24786324786,-3.56292724609,-3.12042236328,-2.08282470703,0.08
2018-07-11 00:38:49.079852,30.40625,20.8125,23.4130859375,1009.24,-0.46044921875,1.71044921875,1.00732421875,-70.1714285714,-1.19951159951,-6.89719169719,-2.26593017578,-3.2958984375,-0.244140625,0.08
2018-07-11 00:39:51.186131,30.40625,20.84375,23.3154296875,1009.26,-0.46484375,1.6904296875,0.9638671875,-71.0710622711,-2.39902319902,-6.74725274725,-2.47955322266,-2.25067138672,-1.65557861328,0.08
2018-07-11 00:40:53.556436,30.40625,20.84375,23.3154296875,1009.32,-0.46728515625,1.76416015625,1.0595703125,-70.7711843712,0.749694749695,-6.1474969475,-2.09808349609,-4.0283203125,-2.40325927734,0.08
2018-07-11 00:41:55.730685,30.40625,20.9375,23.3154296875,1009.35,-0.52490234375,1.71923828125,1.08837890625,-69.5716727717,-0.449816849817,-6.59731379731,-3.23486328125,-3.47137451172,-0.0991821289062,0.08
2018-07-11 00:42:57.624967,30.40625,20.78125,23.3154296875,1009.33,-0.42431640625,1.7275390625,1.06884765625,-69.8715506716,-1.19951159951,-5.24786324786,-1.51062011719,-4.31060791016,-0.0991821289062,0.08
2018-07-11 00:43:59.659282,30.40625,21.0625,23.5107421875,1009.36,-0.45166015625,1.72119140625,1.0205078125,-70.6212454212,1.04957264957,-5.24786324786,0.0991821289062,-2.41088867188,-1.19018554688,0.08
2018-07-11 00:45:01.829558,30.40625,20.90625,23.6083984375,1009.29,-0.4091796875,1.67431640625,0.91796875,-70.9211233211,1.34945054945,-6.1474969475,-0.663757324219,-2.01416015625,-2.09808349609,0.08
2018-07-11 00:46:03.795841,30.4375,20.9375,23.8037109375,1009.3,-0.4150390625,1.751953125,1.06298828125,-70.4713064713,-1.64932844933,-4.64810744811,-2.57110595703,-3.18908691406,-1.81579589844,0.08
2018-07-11 00:47:05.762096,30.4375,20.8125,23.9013671875,1009.32,-0.5107421875,1.72607421875,0.97705078125,-71.6708180708,-1.79926739927,-5.24786324786,-0.862121582031,-4.38690185547,-2.96783447266,0.08
2018-07-11 00:48:07.728411,30.4375,20.9375,23.8037109375,1009.34,-0.47509765625,1.6748046875,1.04052734375,-69.1218559219,-1.94920634921,-5.3978021978,-3.16619873047,-1.90734863281,-3.39508056641,0.08
2018-07-11 00:49:09.766660,30.4375,21.0,23.8037109375,1009.39,-0.458984375,1.7041015625,1.01708984375,-71.3709401709,-1.49938949939,-5.24786324786,-2.60925292969,-2.18200683594,-2.18963623047,0.08
2018-07-11 00:50:11.804941,30.4375,20.78125,23.5107421875,1009.38,-0.44580078125,1.7041015625,0.9619140625,-70.4713064713,-0.599755799756,-4.34822954823,-0.595092773438,-4.21142578125,-2.05230712891,0.08
2018-07-11 00:51:13.903254,30.40625,20.625,23.4130859375,1009.4,-0.44970703125,1.71923828125,1.09521484375,-71.6708180708,-0.449816849817,-4.19829059829,-0.633239746094,-1.78527832031,-1.75476074219,0.08
2018-07-11 00:52:15.933504,30.40625,20.84375,23.5107421875,1009.41,-0.453125,1.654296875,1.056640625,-70.0214896215,-0.299877899878,-6.44737484737,-3.33404541016,-3.34930419922,-2.63214111328,0.08
2018-07-11 00:53:17.899787,30.40625,20.90625,23.4130859375,1009.44,-0.47314453125,1.779296875,1.0107421875,-71.0710622711,-0.599755799756,-5.3978021978,-3.08227539062,-2.93731689453,-0.419616699219,0.08
2018-07-11 00:54:20.206061,30.40625,20.875,23.5107421875,1009.42,-0.46484375,1.765625,1.09814453125,-70.1714285714,-0.749694749695,-5.54774114774,-2.75421142578,-1.71661376953,0.213623046875,0.08
2018-07-11 00:55:22.372340,30.40625,20.84375,23.6083984375,1009.49,-0.5185546875,1.68212890625,1.10302734375,-70.0214896215,0.449816849817,-5.69768009768,-1.46484375,-2.51007080078,-2.85339355469,0.08
2018-07-11 00:56:24.546651,30.40625,20.875,23.8037109375,1009.42,-0.43017578125,1.70703125,1.02197265625,-70.0214896215,-0.599755799756,-6.44737484737,-1.67846679688,-3.37219238281,-1.24359130859,0.08
2018-07-11 00:57:26.584899,30.40625,21.09375,24.0966796875,1009.41,-0.4365234375,1.74658203125,0.962890625,-71.5208791209,-1.34945054945,-4.04835164835,-2.02941894531,-3.54766845703,-1.44195556641,0.08
2018-07-11 00:58:28.615212,30.40625,21.0625,24.0966796875,1009.55,-0.4423828125,1.7099609375,1.0205078125,-71.3709401709,-0.749694749695,-5.54774114774,-1.12915039062,-2.9296875,-0.946044921875,0.08
2018-07-11 00:59:30.517468,30.40625,20.78125,24.1943359375,1009.5,-0.484375,1.69873046875,0.96826171875,-70.7711843712,-0.599755799756,-5.3978021978,-1.99890136719,-3.55529785156,-1.52587890625,0.08
2018-07-11 01:00:32.483751,30.40625,20.90625,24.0966796875,1009.52,-0.4716796875,1.70556640625,0.92724609375,-70.9211233211,-0.449816849817,-5.84761904762,-3.70025634766,-0.709533691406,-1.02233886719,0.08
2018-07-11 01:01:34.450039,30.40625,20.75,24.0966796875,1009.44,-0.45751953125,1.751953125,1.04345703125,-70.7711843712,-0.299877899878,-7.34700854701,-1.64794921875,-2.45666503906,-2.13623046875,0.08
2018-07-11 01:02:36.420321,30.40625,20.78125,23.8037109375,1009.49,-0.46484375,1.80224609375,1.03857421875,-70.4713064713,-0.299877899878,-5.69768009768,-2.04467773438,-3.12805175781,-3.0517578125,0.08
2018-07-11 01:03:38.314604,30.40625,20.71875,23.8037109375,1009.4,-0.4541015625,1.755859375,0.96630859375,-70.4713064713,-0.299877899878,-5.69768009768,-2.97546386719,-2.95257568359,-0.434875488281,0.08
2018-07-11 01:04:40.352885,30.40625,20.84375,23.4130859375,1009.37,-0.40283203125,1.75244140625,1.0048828125,-70.7711843712,-0.299877899878,-6.74725274725,-1.71661376953,-1.24359130859,-1.42669677734,0.08
2018-07-11 01:05:42.451165,30.375,20.59375,23.3154296875,1009.41,-0.484375,1.7138671875,1.091796875,-69.1218559219,-0.449816849817,-4.49816849817,-1.3427734375,-1.12915039062,-1.41143798828,0.08
2018-07-11 01:06:44.553447,30.375,20.78125,23.2177734375,1009.41,-0.46044921875,1.689453125,1.02734375,-69.7216117216,0.749694749695,-4.94798534799,-1.31988525391,-1.99127197266,-1.54876708984,0.08
2018-07-11 01:07:46.791723,30.40625,20.8125,23.2177734375,1009.38,-0.4814453125,1.73974609375,1.02490234375,-70.7711843712,-0.449816849817,-5.54774114774,-0.0228881835938,-2.83813476562,-1.51824951172,0.08
2018-07-11 01:08:48.830048,30.40625,20.90625,23.3154296875,1009.43,-0.51708984375,1.72314453125,1.05859375,-70.1714285714,0.0,-7.94676434676,-1.06048583984,-5.15747070312,-2.78472900391,0.08
2018-07-11 01:09:50.928293,30.40625,20.84375,23.6083984375,1009.39,-0.4677734375,1.73828125,0.982421875,-71.0710622711,-0.899633699634,-4.64810744811,-4.38690185547,-1.93023681641,-3.00598144531,0.08
2018-07-11 01:10:52.894570,30.40625,20.875,23.6083984375,1009.4,-0.44189453125,1.71728515625,1.0048828125,-69.7216117216,-0.899633699634,-6.44737484737,-0.946044921875,-2.63977050781,-2.08282470703,0.08
2018-07-11 01:11:54.860858,30.40625,21.0,23.8037109375,1009.41,-0.416015625,1.7783203125,0.9794921875,-70.4713064713,-0.299877899878,-6.44737484737,-1.73187255859,-2.74658203125,-2.14385986328,0.08
2018-07-11 01:12:56.895169,30.375,20.71875,23.9990234375,1009.4,-0.44140625,1.76708984375,0.96142578125,-70.7711843712,-0.899633699634,-5.69768009768,-3.24249267578,-5.26428222656,-2.46429443359,0.08
2018-07-11 01:13:58.933416,30.40625,20.875,23.9990234375,1009.35,-0.42822265625,1.763671875,1.0546875,-71.3709401709,-0.449816849817,-5.54774114774,-1.953125,-3.7841796875,-1.54113769531,0.08
2018-07-11 01:15:00.899700,30.40625,20.8125,23.9990234375,1009.29,-0.48779296875,1.76708984375,0.9375,-70.6212454212,-0.449816849817,-6.89719169719,-1.15203857422,-5.37109375,-2.09808349609,0.08
2018-07-11 01:16:02.929983,30.40625,20.96875,23.9013671875,1009.31,-0.45654296875,1.71728515625,0.99609375,-70.1714285714,-0.449816849817,-5.54774114774,-2.08282470703,-1.83868408203,-2.15911865234,0.08
2018-07-11 01:17:05.028317,30.40625,20.5625,23.7060546875,1009.27,-0.4638671875,1.73583984375,0.9423828125,-69.8715506716,-0.749694749695,-5.24786324786,-1.79290771484,-2.37274169922,-2.75421142578,0.08
2018-07-11 01:18:07.134546,30.40625,20.75,23.5107421875,1009.29,-0.3935546875,1.72216796875,0.97509765625,-70.7711843712,-0.599755799756,-5.69768009768,-2.12860107422,-2.09808349609,-1.57928466797,0.08
2018-07-11 01:19:09.168826,30.40625,20.53125,23.5107421875,1009.25,-0.45849609375,1.6923828125,1.03759765625,-70.1714285714,-2.24908424908,-5.84761904762,-3.16619873047,-2.23541259766,-1.71661376953,0.08
2018-07-11 01:20:11.207107,30.375,20.8125,23.5107421875,1009.21,-0.421875,1.701171875,0.98779296875,-70.4713064713,-1.34945054945,-5.99755799756,-3.50189208984,-5.40161132812,-1.00708007812,0.08
2018-07-11 01:21:13.573378,30.375,20.71875,23.5107421875,1009.23,-0.45947265625,1.71142578125,0.9716796875,-70.4713064713,-1.64932844933,-4.79804639805,-0.167846679688,-2.57110595703,-1.51824951172,0.08
2018-07-11 01:22:15.679659,30.40625,20.9375,23.5107421875,1009.23,-0.46240234375,1.751953125,0.97412109375,-69.8715506716,0.0,-5.84761904762,-1.99890136719,-2.57110595703,-1.52587890625,0.08
2018-07-11 01:23:17.645942,30.40625,20.84375,23.7060546875,1009.31,-0.50341796875,1.75146484375,1.0458984375,-70.4713064713,-0.599755799756,-5.24786324786,-1.44958496094,-3.04412841797,-1.96838378906,0.08
2018-07-11 01:24:19.612226,30.375,20.8125,23.9990234375,1009.29,-0.40771484375,1.72265625,1.01513671875,-70.0214896215,0.149938949939,-4.79804639805,-1.02996826172,-4.71496582031,-1.51062011719,0.08
2018-07-11 01:25:21.710505,30.40625,20.96875,24.0966796875,1009.34,-0.4501953125,1.7548828125,0.96240234375,-69.4217338217,-0.299877899878,-4.64810744811,-1.86157226562,-3.26538085938,-2.76184082031,0.08
2018-07-11 01:26:23.744789,30.40625,20.90625,24.1943359375,1009.39,-0.47119140625,1.64111328125,1.0029296875,-69.5716727717,-0.449816849817,-4.79804639805,-0.106811523438,-2.83050537109,-0.877380371094,0.08
2018-07-11 01:27:25.779102,30.40625,20.9375,24.1943359375,1009.39,-0.4521484375,1.7841796875,1.08740234375,-69.1218559219,0.599755799756,-6.59731379731,-1.22833251953,-2.32696533203,-0.770568847656,0.08
2018-07-11 01:28:27.749352,30.40625,21.0,24.1943359375,1009.39,-0.43994140625,1.7685546875,1.0166015625,-69.5716727717,-0.299877899878,-4.64810744811,-2.49481201172,-3.73840332031,-1.28173828125,0.08
2018-07-11 01:29:29.787636,30.375,20.71875,23.9990234375,1009.39,-0.421875,1.70263671875,0.96240234375,-71.3709401709,-0.899633699634,-5.69768009768,-2.22015380859,-4.10461425781,-1.22833251953,0.08
2018-07-11 01:30:31.749951,30.40625,20.75,23.8037109375,1009.36,-0.43115234375,1.765625,1.0400390625,-70.6212454212,-0.599755799756,-4.64810744811,-0.0381469726562,-3.74603271484,-2.30407714844,0.08
2018-07-11 01:31:33.716237,30.375,20.8125,23.3154296875,1009.41,-0.49267578125,1.69970703125,1.04150390625,-69.4217338217,-0.749694749695,-5.24786324786,-1.96075439453,-1.67846679688,-2.8076171875,0.08
2018-07-11 01:32:35.818483,30.375,20.78125,23.3154296875,1009.38,-0.41259765625,1.740234375,0.94873046875,-70.0214896215,1.19951159951,-5.99755799756,-1.953125,-3.82995605469,-2.98309326172,0.08
2018-07-11 01:33:37.920762,30.375,20.8125,23.4130859375,1009.36,-0.38525390625,1.74658203125,0.95556640625,-71.0710622711,-0.899633699634,-5.3978021978,-2.25830078125,-2.82287597656,-1.41143798828,0.08
2018-07-11 01:34:40.227069,30.375,20.90625,23.4130859375,1009.31,-0.455078125,1.7470703125,0.9775390625,-69.7216117216,-0.899633699634,-5.99755799756,-1.84631347656,-2.05993652344,-1.15203857422,0.08
2018-07-11 01:35:42.465315,30.375,20.84375,23.5107421875,1009.32,-0.501953125,1.693359375,0.9775390625,-69.4217338217,-2.39902319902,-4.64810744811,-2.57110595703,-5.08117675781,-3.06701660156,0.08
2018-07-11 01:36:44.567596,30.375,21.0625,23.7060546875,1009.3,-0.48779296875,1.705078125,0.9765625,-70.0214896215,-1.34945054945,-5.54774114774,-2.87628173828,-5.28717041016,-2.57110595703,0.08
2018-07-11 01:37:46.733874,30.375,20.78125,23.8037109375,1009.34,-0.4296875,1.72216796875,0.982421875,-70.6212454212,-0.299877899878,-4.64810744811,-2.99835205078,-3.25775146484,-2.09045410156,0.08
2018-07-11 01:38:48.836154,30.375,20.96875,24.0966796875,1009.33,-0.4130859375,1.72119140625,0.98876953125,-70.0214896215,0.149938949939,-4.34822954823,-2.27355957031,-3.34167480469,-1.65557861328,0.08
2018-07-11 01:39:50.874435,30.375,20.875,24.1943359375,1009.34,-0.509765625,1.78466796875,0.97216796875,-70.4713064713,0.149938949939,-5.3978021978,-1.38092041016,-3.75366210938,-0.617980957031,0.08
2018-07-11 01:40:52.904749,30.375,20.75,24.4873046875,1009.36,-0.4873046875,1.7373046875,0.99169921875,-70.7711843712,-0.599755799756,-6.74725274725,-2.44903564453,-2.15911865234,-1.01470947266,0.08
2018-07-11 01:41:54.871032,30.375,20.90625,24.5849609375,1009.39,-0.38525390625,1.7275390625,1.025390625,-70.6212454212,-1.49938949939,-6.1474969475,-1.25122070312,-3.49426269531,-1.93786621094,0.08
2018-07-11 01:42:56.905284,30.375,20.84375,24.6826171875,1009.4,-0.48095703125,1.767578125,0.9892578125,-72.1206349206,-0.599755799756,-4.64810744811,-2.61688232422,-4.80651855469,-1.08337402344,0.08
2018-07-11 01:43:58.935567,30.375,20.65625,24.5849609375,1009.36,-0.4794921875,1.77197265625,1.0224609375,-71.0710622711,-0.599755799756,-5.3978021978,-1.87683105469,-2.84576416016,-2.09045410156,0.08
2018-07-11 01:45:00.973890,30.40625,20.625,24.5849609375,1009.36,-0.44970703125,1.73779296875,0.97216796875,-70.9211233211,-0.449816849817,-5.24786324786,-0.991821289062,-3.79180908203,-3.47900390625,0.08
2018-07-11 01:46:03.008130,30.40625,20.8125,24.0966796875,1009.32,-0.52880859375,1.80224609375,0.97265625,-69.5716727717,0.0,-5.24786324786,-0.79345703125,-4.34112548828,-2.43377685547,0.08
2018-07-11 01:47:05.042412,30.40625,20.75,23.9013671875,1009.33,-0.43798828125,1.73193359375,0.9521484375,-71.0710622711,0.449816849817,-5.3978021978,-0.778198242188,0.0686645507812,-1.90734863281,0.08
2018-07-11 01:48:07.080691,30.40625,20.78125,23.8037109375,1009.36,-0.4892578125,1.6982421875,0.9833984375,-70.1714285714,-0.749694749695,-5.84761904762,-1.14440917969,-4.37164306641,-1.78527832031,0.08
2018-07-11 01:49:09.242971,30.40625,20.59375,23.4130859375,1009.29,-0.45263671875,1.73583984375,0.98486328125,-69.7216117216,-0.599755799756,-5.69768009768,-1.86920166016,-3.97491455078,-2.32696533203,0.08
2018-07-11 01:50:11.349280,30.40625,20.625,23.2177734375,1009.35,-0.44580078125,1.6318359375,0.98291015625,-68.0722832723,-1.19951159951,-4.49816849817,-0.190734863281,-1.03759765625,-1.54876708984,0.08
2018-07-11 01:51:13.451528,30.40625,20.78125,23.1201171875,1009.29,-0.48291015625,1.70751953125,1.0849609375,-70.7711843712,0.449816849817,-6.74725274725,-0.473022460938,-3.50952148438,-2.83813476562,0.08
2018-07-11 01:52:15.421812,30.40625,20.90625,23.2177734375,1009.24,-0.416015625,1.697265625,0.98486328125,-69.8715506716,0.0,-6.59731379731,-2.53295898438,-1.68609619141,-1.35040283203,0.08
2018-07-11 01:53:17.452125,30.375,20.875,23.3154296875,1009.24,-0.439453125,1.76220703125,0.9794921875,-70.4713064713,-0.599755799756,-5.3978021978,-2.39562988281,-3.50189208984,-0.839233398438,0.08
2018-07-11 01:54:19.486377,30.375,20.8125,23.5107421875,1009.28,-0.43310546875,1.76708984375,1.123046875,-70.9211233211,-1.19951159951,-6.1474969475,-2.48718261719,-2.34222412109,-2.51007080078,0.08
2018-07-11 01:55:21.520690,30.375,20.84375,23.6083984375,1009.27,-0.45068359375,1.68505859375,1.01953125,-68.821978022,-0.749694749695,-5.54774114774,-2.43377685547,-3.5400390625,0.267028808594,0.08
2018-07-11 01:56:23.554974,30.375,20.71875,23.9013671875,1009.26,-0.48828125,1.78125,0.97705078125,-70.1714285714,-0.749694749695,-5.84761904762,-2.09808349609,-4.03594970703,-1.76239013672,0.08
2018-07-11 01:57:25.657220,30.40625,20.78125,23.9990234375,1009.27,-0.4501953125,1.7333984375,0.96728515625,-71.8207570208,-0.749694749695,-5.54774114774,-0.198364257812,-5.21087646484,-1.45721435547,0.08
2018-07-11 01:58:27.623536,30.40625,20.90625,24.1943359375,1009.29,-0.53466796875,1.72705078125,0.958984375,-70.1714285714,0.0,-5.24786324786,-1.77764892578,-2.87628173828,-1.92260742188,0.08
2018-07-11 01:59:29.589819,30.40625,20.8125,24.2919921875,1009.27,-0.38525390625,1.75927734375,0.9677734375,-70.1714285714,-0.449816849817,-6.59731379731,-2.57873535156,-4.11224365234,-2.17437744141,0.08
2018-07-11 02:00:31.632068,30.4375,20.96875,24.5849609375,1009.29,-0.4111328125,1.73291015625,0.9951171875,-70.7711843712,-1.19951159951,-4.79804639805,-2.61688232422,-3.14331054688,-2.48718261719,0.08
2018-07-11 02:01:33.794349,30.4375,20.8125,24.6826171875,1009.23,-0.451171875,1.67138671875,0.947265625,-70.0214896215,-0.599755799756,-5.3978021978,0.213623046875,-4.14276123047,-1.86920166016,0.08
2018-07-11 02:02:35.896659,30.4375,20.875,24.5849609375,1009.23,-0.4384765625,1.73095703125,1.08740234375,-70.0214896215,-0.599755799756,-4.64810744811,-4.31823730469,-4.71496582031,-0.419616699219,0.08
2018-07-11 02:03:37.998938,30.46875,20.9375,24.3896484375,1009.21,-0.46923828125,1.7265625,0.98046875,-72.4205128205,-1.79926739927,-4.79804639805,-2.28118896484,-4.18090820312,-1.0986328125,0.08
2018-07-11 02:04:40.169267,30.5,21.0625,24.1943359375,1009.22,-0.41455078125,1.70556640625,0.96142578125,-70.9211233211,0.599755799756,-4.19829059829,0.106811523438,-4.24957275391,-1.86157226562,0.08
2018-07-11 02:05:42.275473,30.5,20.90625,23.9013671875,1009.22,-0.43798828125,1.701171875,1.0888671875,-70.9211233211,0.599755799756,-5.54774114774,-1.25885009766,-2.25067138672,-1.80053710938,0.08
