Time,Ambient Temperature (degC),Object Temperature (degC),Humidity (RH),Barometer (millibars),Accelerometer-x (g),Accelerometer-y (g),Accelerometer-z (g),Magnetometer-x (uT),Magnetometer-y (uT),Magnetometer-z (uT),Gyroscope-x (deg/sec),Gyroscope-y (deg/sec),Gyroscope-z (deg/sec),Light (lux)
2018-07-17 00:00:02.571868,27.0,17.5,29.4128417969,1011.05,-0.54443359375,1.77392578125,0.9736328125,-67.1726495726,-0.299877899878,-2.99877899878,-1.64031982422,-3.31878662109,-2.73895263672,0.08
2018-07-17 00:01:04.733728,26.875,17.375,29.6875,1011.03,-0.41064453125,1.72802734375,0.8916015625,-67.1726495726,-1.34945054945,-2.99877899878,-1.72424316406,-4.96673583984,-2.83813476562,0.08
2018-07-17 00:02:07.379694,26.90625,17.21875,29.78515625,1011.03,-0.56298828125,1.67138671875,0.9384765625,-65.3733821734,0.299877899878,-3.14871794872,-0.320434570312,-3.73077392578,-1.19781494141,0.08
2018-07-17 00:03:09.885660,27.0,17.125,29.7058105469,1011.08,-0.5302734375,1.6904296875,0.98681640625,-65.9731379731,-1.79926739927,-3.89841269841,-1.77764892578,-4.23431396484,-2.61688232422,0.08
2018-07-17 00:04:12.119671,27.0625,17.375,29.5104980469,1011.07,-0.55224609375,1.7509765625,1.06787109375,-65.8231990232,-0.299877899878,-1.94920634921,-0.961303710938,-3.43322753906,-1.3427734375,0.08
2018-07-17 00:05:14.425615,27.0625,17.59375,29.5104980469,1011.07,-0.568359375,1.7685546875,0.904296875,-66.422954823,-0.749694749695,-3.89841269841,0.0381469726562,-4.82177734375,-1.65557861328,0.08
2018-07-17 00:06:16.867590,27.0625,17.3125,29.5104980469,1011.13,-0.373046875,1.7421875,0.96533203125,-65.9731379731,-2.24908424908,-4.19829059829,-2.77709960938,-5.16510009766,-2.14385986328,0.08
2018-07-17 00:07:19.173565,27.0625,17.3125,29.5104980469,1011.1,-0.42529296875,1.693359375,0.9794921875,-65.6732600733,-1.79926739927,-3.14871794872,-1.73950195312,-5.14984130859,-1.19781494141,0.08
2018-07-17 00:08:21.479540,27.0625,17.34375,29.4128417969,1011.15,-0.3935546875,1.75048828125,0.86328125,-66.7228327228,-1.49938949939,-3.4485958486,-1.71661376953,-3.79943847656,-1.84631347656,0.08
2018-07-17 00:09:23.645519,27.0625,17.25,29.4128417969,1011.09,-0.376953125,1.7734375,1.0185546875,-67.4725274725,-0.749694749695,-3.14871794872,-2.15148925781,-3.50189208984,-1.40380859375,0.08
2018-07-17 00:10:26.079517,27.125,17.53125,29.3151855469,1011.1,-0.55908203125,1.81884765625,0.97119140625,-64.9235653236,-1.49938949939,-4.19829059829,-1.25122070312,-2.95257568359,-1.03759765625,0.08
2018-07-17 00:11:28.457467,27.125,17.4375,29.2175292969,1011.15,-0.49267578125,1.74267578125,0.9541015625,-66.5728937729,-0.899633699634,-1.64932844933,-1.12152099609,-3.2958984375,-0.938415527344,0.08
2018-07-17 00:12:30.419484,27.15625,17.53125,29.1198730469,1011.09,-0.59130859375,1.78369140625,0.94287109375,-66.7228327228,-1.34945054945,-4.34822954823,-0.869750976562,-4.90570068359,-1.65557861328,0.08
2018-07-17 00:13:32.725427,27.125,17.65625,29.1198730469,1011.11,-0.5751953125,1.73291015625,0.80126953125,-67.0227106227,-0.449816849817,-3.89841269841,-2.27355957031,-4.21142578125,-1.65557861328,0.08
2018-07-17 00:14:35.231397,27.0625,17.4375,29.2175292969,1011.14,-0.5849609375,1.66650390625,1.11328125,-64.9235653236,-1.19951159951,-4.49816849817,-0.236511230469,-3.34930419922,-2.99072265625,0.08
2018-07-17 00:15:37.333383,26.96875,17.5625,29.4128417969,1011.13,-0.505859375,1.6748046875,0.98388671875,-66.7228327228,-1.94920634921,-3.59853479853,-2.54058837891,-4.29534912109,-2.86102294922,0.08
2018-07-17 00:16:39.771384,26.9375,17.375,29.4982910156,1011.07,-0.49658203125,1.63818359375,0.88037109375,-67.1726495726,-0.599755799756,-2.99877899878,-1.97601318359,-4.08172607422,-2.29644775391,0.08
2018-07-17 00:17:42.213357,26.90625,17.09375,29.5959472656,1011.04,-0.59912109375,1.7421875,0.8251953125,-68.0722832723,1.64932844933,-3.4485958486,-1.59454345703,-4.95147705078,-2.03704833984,0.08
2018-07-17 00:18:44.651298,26.90625,17.46875,29.4982910156,1011.05,-0.55224609375,1.81494140625,1.02392578125,-66.1230769231,0.749694749695,-1.94920634921,-1.15966796875,-2.91442871094,-0.335693359375,0.08
