2018-07-02 10:28:18.796802,39.5625,32.15625,13.6535644531,1016.01,-0.3056640625,1.7734375,1.115234375,-67.6224664225,-3.14871794872,-3.29865689866,-1.86157226562,-3.93676757812,-2.14385986328,55.4
2018-07-02 10:29:21.230572,39.59375,32.28125,13.6535644531,1016.05,-0.2880859375,1.79296875,1.10546875,-68.9719169719,-3.74847374847,-4.19829059829,-1.78527832031,-3.98254394531,-1.99127197266,55.4
2018-07-02 10:30:24.080324,39.46875,31.625,14.0441894531,1016.01,-0.28759765625,1.7705078125,1.1337890625,-69.4217338217,-3.14871794872,-4.64810744811,-1.98364257812,-4.01306152344,-1.94549560547,58.2
2018-07-02 10:31:26.182104,39.34375,31.40625,14.3371582031,1016.02,-0.2890625,1.791015625,1.1240234375,-68.0722832723,-3.59853479853,-2.84884004884,-1.8310546875,-3.88336181641,-1.89971923828,59.4
2018-07-02 10:32:29.019858,39.3125,31.3125,14.2395019531,1016.03,-0.2880859375,1.76611328125,1.14453125,-68.0722832723,-3.89841269841,-1.49938949939,-1.54113769531,-4.53186035156,-1.77764892578,59.56
2018-07-02 10:33:32.741578,39.3125,31.375,14.0380859375,1016.08,-0.2900390625,1.76416015625,1.1484375,-68.9719169719,-4.79804639805,-2.6989010989,-1.83868408203,-4.81414794922,-2.03704833984,59.72
2018-07-02 10:34:35.315341,39.3125,31.3125,14.0380859375,1016.1,-0.2900390625,1.765625,1.1298828125,-69.1218559219,-4.34822954823,-2.84884004884,-2.06756591797,-4.57000732422,-2.03704833984,59.72
2018-07-02 10:35:38.977068,39.375,31.3125,14.0380859375,1016.09,-0.27783203125,1.7705078125,1.138671875,-68.3721611722,-4.19829059829,-3.89841269841,-1.56402587891,-3.55529785156,-1.953125,59.88
2018-07-02 10:36:42.090810,39.40625,31.3125,13.9404296875,1016.15,-0.283203125,1.763671875,1.1376953125,-67.7724053724,-3.29865689866,-3.4485958486,-1.80816650391,-4.22668457031,-2.21252441406,60.04
2018-07-02 10:37:45.336549,39.375,31.34375,14.0380859375,1016.16,-0.28857421875,1.77490234375,1.12744140625,-69.7216117216,-3.14871794872,-2.6989010989,-1.93023681641,-4.2724609375,-2.42614746094,60.12
2018-07-02 10:38:48.310327,39.375,31.125,14.1418457031,1016.13,-0.28662109375,1.78515625,1.12060546875,-68.3721611722,-4.19829059829,-2.99877899878,-1.64031982422,-3.92913818359,-2.10571289062,60.04
2018-07-02 10:39:51.696030,39.5625,31.4375,14.0441894531,1016.12,-0.28955078125,1.775390625,1.11181640625,-67.9223443223,-3.4485958486,-4.34822954823,-1.79290771484,-4.15802001953,-2.10571289062,59.96
2018-07-02 10:40:55.829926,39.59375,31.34375,13.7512207031,1016.14,-0.28857421875,1.7802734375,1.1298828125,-68.821978022,-3.29865689866,-2.09914529915,-1.88446044922,-4.10461425781,-1.71661376953,60.1
2018-07-02 10:41:37.548408,39.53125,31.28125,13.9465332031,1016.15,-0.27587890625,1.775390625,1.1416015625,-68.3721611722,-4.19829059829,-2.6989010989,-1.57165527344,-3.21197509766,-1.89971923828,60.1
2018-07-02 10:42:41.601958,39.75,31.875,13.6596679688,1016.15,-0.28466796875,1.79638671875,1.115234375,-67.7724053724,-3.89841269841,-2.84884004884,-1.26647949219,-2.50244140625,-1.45721435547,52.56
