2018-07-03 08:45:19.302002,30.125,20.25,25.0549316406,1019.2,-0.4052734375,1.6689453125,1.21044921875,-66.8727716728,-3.14871794872,-2.6989010989,-2.44903564453,-1.953125,-2.40325927734,0.16
2018-07-03 08:46:21.399434,30.28125,20.65625,24.8657226562,1019.25,-0.30517578125,1.62744140625,1.1884765625,-67.0227106227,-3.89841269841,-1.79926739927,-0.778198242188,-2.55584716797,-2.00653076172,0.08
2018-07-03 08:47:23.769119,30.34375,20.90625,24.7802734375,1019.18,-0.38330078125,1.64794921875,1.2021484375,-66.5728937729,-4.49816849817,-1.94920634921,-1.14440917969,-3.59344482422,-1.72424316406,28.29
2018-07-03 08:48:25.874822,30.34375,20.40625,24.7802734375,1019.18,-0.32177734375,1.73681640625,1.20458984375,-66.7228327228,-3.59853479853,-3.14871794872,-2.45666503906,-3.83758544922,-2.42614746094,35.29
2018-07-03 08:49:28.048528,30.3125,20.65625,24.8779296875,1019.13,-0.333984375,1.6591796875,1.166015625,-66.7228327228,-4.64810744811,-1.04957264957,-2.63214111328,-4.31823730469,-2.60925292969,38.82
2018-07-03 08:50:30.346229,30.34375,20.53125,24.6826171875,1019.17,-0.408203125,1.6904296875,1.15869140625,-68.5221001221,-4.64810744811,-3.14871794872,-2.46429443359,-3.76129150391,-1.70135498047,40.34
2018-07-03 08:51:32.783957,30.375,20.96875,24.7802734375,1019.2,-0.361328125,1.65087890625,1.169921875,-67.0227106227,-1.79926739927,-2.39902319902,-0.785827636719,-1.65557861328,-1.25122070312,40.9
2018-07-03 08:52:35.089621,30.375,20.71875,24.7802734375,1019.21,-0.38134765625,1.6376953125,1.16748046875,-67.0227106227,-5.69768009768,-3.14871794872,-4.04357910156,-2.94494628906,-1.90734863281,41.4
2018-07-03 08:53:37.323357,30.40625,20.90625,24.7802734375,1019.21,-0.32861328125,1.67822265625,1.22509765625,-68.5221001221,-1.94920634921,-2.24908424908,-2.49481201172,-4.14276123047,-1.07574462891,41.3
2018-07-03 08:54:39.561027,30.4375,21.0625,24.8779296875,1019.23,-0.42529296875,1.74560546875,1.1943359375,-67.7724053724,-3.59853479853,-1.04957264957,-1.50299072266,-2.79235839844,-1.99890136719,41.06
