Time,Ambient Temperature (degC),Object Temperature (degC),Humidity (RH),Barometer (millibars),Accelerometer-x (g),Accelerometer-y (g),Accelerometer-z (g),Magnetometer-x (uT),Magnetometer-y (uT),Magnetometer-z (uT),Gyroscope-x (deg/sec),Gyroscope-y (deg/sec),Gyroscope-z (deg/sec),Light (lux)
2018-07-09 00:00:20.959148,30.5625,21.0625,22.1435546875,1023.27,-0.51171875,1.7099609375,1.1318359375,-66.1230769231,3.29865689866,-3.4485958486,-2.54058837891,-5.30242919922,-0.831604003906,58.94
2018-07-09 00:01:23.597278,30.5625,21.15625,22.1435546875,1023.26,-0.52734375,1.64697265625,1.109375,-66.7228327228,1.04957264957,-4.19829059829,-2.70080566406,-4.71496582031,-2.27355957031,58.86
2018-07-09 00:02:25.839555,30.59375,21.0625,22.1435546875,1023.35,-0.49462890625,1.56884765625,1.18408203125,-66.7228327228,0.599755799756,-4.19829059829,-1.59454345703,-4.98962402344,-3.50952148438,58.86
2018-07-09 00:03:28.145833,30.625,21.15625,22.3388671875,1023.33,-0.5048828125,1.63720703125,1.16162109375,-67.1726495726,-0.599755799756,-4.64810744811,-2.99072265625,-6.34765625,-3.12805175781,58.78
2018-07-09 00:04:30.720100,30.65625,21.25,22.4487304688,1023.29,-0.4990234375,1.64990234375,1.1640625,-66.7228327228,0.599755799756,-3.4485958486,-1.708984375,-6.82830810547,-2.71606445312,58.7
2018-07-09 00:05:33.158371,30.6875,21.21875,22.4487304688,1023.34,-0.5341796875,1.6962890625,1.12353515625,-66.8727716728,0.149938949939,-4.19829059829,-2.41088867188,-4.21905517578,-2.41088867188,58.62
2018-07-09 00:06:35.936632,30.71875,21.09375,22.4487304688,1023.33,-0.47509765625,1.6416015625,1.14404296875,-67.6224664225,1.49938949939,-3.29865689866,-3.52478027344,-4.35638427734,-2.28118896484,58.54
2018-07-09 00:07:38.506926,30.78125,21.21875,22.4487304688,1023.3,-0.52197265625,1.64453125,1.11083984375,-65.5233211233,0.449816849817,-4.34822954823,-4.32586669922,-4.73785400391,-3.54766845703,58.6
2018-07-09 00:08:40.817173,30.78125,21.21875,22.4487304688,1023.3,-0.51220703125,1.62451171875,1.06005859375,-67.7724053724,0.599755799756,-4.79804639805,-2.33459472656,-3.52478027344,-0.816345214844,58.44
2018-07-09 00:09:43.455468,30.8125,21.34375,22.4487304688,1023.32,-0.53515625,1.6865234375,1.1279296875,-68.3721611722,1.19951159951,-3.59853479853,-3.04412841797,-3.21960449219,-2.63977050781,58.44
